,text
7050,"['elections', 'vote', 'to', 'imran', 'khan', 'stamp', 'on', 'bat', 'every', 'anti', 'corruption', 'will', 'vote', 'amp', 'stamp', 'on', 'bat', 'every', 'mehengai', 'say', 'preshan', 'will', 'vote', 'to', 'pti', 'every', 'samajhdaar', 'will', 'vote', 'amp', 'stamp', 'on', 'bat', 'every', 'ghairatmand', 'azaadi', 'pasand', 'pakistani', 'will', 'vote', 'amp', 'stamp', 'on', 'bat']"
7051,"['elections', 'vote', 'to', 'imran', 'khan', 'stamp', 'on', 'bat', 'every', 'anti', 'corruption', 'will', 'vote', 'amp', 'stamp', 'on', 'bat', 'every', 'mehengai', 'say', 'preshan', 'will', 'vote', 'to', 'pti', 'every', 'samajhdaar', 'will', 'vote', 'amp', 'stamp', 'on', 'bat', 'every', 'ghairatmand', 'azaadi', 'pasand', 'pakistani', 'will', 'vote', 'amp', 'stamp', 'on', 'bat']"
7052,"['elections', 'vote', 'to', 'imran', 'khan', 'stamp', 'on', 'bat', 'every', 'anti', 'corruption', 'will', 'vote', 'amp', 'stamp', 'on', 'bat', 'every', 'mehengai', 'say', 'preshan', 'will', 'vote', 'to', 'pti', 'every', 'samajhdaar', 'will', 'vote', 'amp', 'stamp', 'on', 'bat', 'every', 'ghairatmand', 'azaadi', 'pasand', 'pakistani', 'will', 'vote', 'amp', 'stamp', 'on', 'bat']"
7053,"['vote', 'to', 'imran', 'khan', 'stamp', 'on', 'bat', 'every', 'anti', 'corruption', 'will', 'vote', 'amp', 'stamp', 'on', 'bat', 'every', 'mehengai', 'say', 'preshan', 'will', 'vote', 'to', 'pti', 'every', 'samajhdaar', 'will', 'vote', 'amp', 'stamp', 'on', 'bat', 'every', 'ghairatmand', 'azaadi', 'pasand', 'pakistani', 'will', 'vote', 'amp', 'stamp', 'on', 'bat']"
7054,"['vote', 'to', 'imran', 'khan', 'stamp', 'on', 'bat', 'every', 'anti', 'corruption', 'will', 'vote', 'amp', 'stamp', 'on', 'bat', 'every', 'mehengai', 'say', 'preshan', 'will', 'vote', 'to', 'pti', 'every', 'samajhdaar', 'will', 'vote', 'amp', 'stamp', 'on', 'bat', 'every', 'ghairatmand', 'azaadi', 'pasand', 'pakistani', 'will', 'vote', 'amp', 'stamp', 'on', 'bat']"
7055,"['vote', 'to', 'imran', 'khan', 'stamp', 'on', 'bat', 'every', 'anti', 'corruption', 'will', 'vote', 'amp', 'stamp', 'on', 'bat', 'every', 'mehengai', 'say', 'preshan', 'will', 'vote', 'to', 'pti', 'every', 'samajhdaar', 'will', 'vote', 'amp', 'stamp', 'on', 'bat', 'every', 'ghairatmand', 'azaadi', 'pasand', 'pakistani', 'will', 'vote', 'amp', 'stamp', 'on', 'bat']"
7056,"['vote', 'to', 'imran', 'khan', 'stamp', 'on', 'bat', 'every', 'anti', 'corruption', 'will', 'vote', 'amp', 'stamp', 'on', 'bat', 'every', 'mehengai', 'say', 'preshan', 'will', 'vote', 'to', 'pti', 'every', 'samajhdaar', 'will', 'vote', 'amp', 'stamp', 'on', 'bat']"
7057,"['vote', 'to', 'imran', 'khan', 'stamp', 'on', 'bat', 'every', 'anti', 'corruption', 'will', 'vote', 'amp', 'stamp', 'on', 'bat', 'every', 'mehengai', 'say', 'preshan', 'will', 'vote', 'to', 'pti']"
7058,"['sir', 'mann', 'ki', 'baat', 'me', 'mehengai', 'berozgaari', 'aur', 'girte', 'rupay', 'ke', 'baare', 'me', 'bhi', 'kuch', 'bolenge', 'ya', 'fir', 'yeh', 'aapke', 'mann', 'me', 'aata', 'hi', 'nahi', 'hai']"
7059,"['mehengai', 'pr', 'bnao', 'jamie', 'bhai']"
7060,"['bharat', 'hindu', 'desh', 'hai', 'hume', 'takleef', 'mehengai', 'se', 'nhi', 'hai', 'balki', 'gaddaro', 'se', 'hai']"
7061,"['u', 'hv', 'plenty', 'of', 'things', 'to', 'address', 'like', 'mehengaijoblessnessrising', 'household', 'goods', 'priceshatred', 'mongering', 'by', 'ur', 'leadersfalling', 'rupee', 'and', 'economy', 'but', 'u', 'will', 'not', 'speak', 'as', 'u', 'know', 'its', 'ur', 'fault', 'and', 'ur', 'govt', 'incompetence', 'which', 'has', 'given', 'birth', 'to', 'them']"
7062,"['iska', 'jawab', 'hai', 'awam', 'ko', 'itna', 'q', 'loota', 'jaraha', 'he', 'rs', 'kum', 'kar', 'k', 'q', 'itna', 'shor', 'machaya', 'jaraha', 'he', 'iska', 'jawab', 'he', 'itni', 'mehengai', 'kar', 'k', 'q', 'sataya', 'jaraha', 'he', 'iska', 'hai']"
7063,"['aaj', 'mehengai', 'ka', 'zimmadar', 'kon', 'ha']"
7064,"['bohot', 'hui', 'mehengai', 'ki', 'maar', 'abki', 'baar', 'modi', 'sakar']"
7065,"['petrol', 'prices', 'were', 'when', 'crude', 'oil', 'was', 'on', 'feb', 'then', 'ik', 'decreased', 'rs', 'further', 'today', 'crude', 'oil', 'is', 'nd', 'petrol', 'price', 'here', 'is', 'after', 'decreass', 'of', 'rs', 'per', 'mehengai', 'khan', 'ne', 'ki', 'thi', 'waah']"
7066,"['mehengai', 'lockdown', 'mai', 'bhi', 'itna', 'nai', 'tha', 'jitna', 'aab', 'hai']"
7067,"['ab', 'pm', 'sab', 'apne', 'to', 'sari', 'ki', 'sari', 'kami', 'puri', 'kr', 'di', 'hai', 'aj', 'to', 'ap', 'nhi', 'bolenge', 'ki', 'rupie', 'ki', 'kya', 'sthiti', 'hai', 'mehengai', 'or', 'berojgari', 'apne', 'charm', 'pr', 'hai', 'vese', 'desh', 'ko', 'barbaad', 'karne', 'me', 'or', 'kasar', 'baki', 'hai', 'kya', 'sharm', 'kro', 'thoda']"
7068,"['aam', 'admi', 'default', 'se', 'bach', 'gaye', 'wali', 'kahani', 'nahi', 'manta', 'mehengai', 'azaab', 'bana', 'wa', 'hai', 'mehengai', 'din', 'main', 'theek', 'nahi', 'honi', 'this', 'is', 'a', 'desperate', 'last', 'attempt', 'by', 'establishment', 'mafias']"
7070,"['population', 'bhi', 'dekhlo', 'bhai', 'mehengai', 'toh', 'government', 'ki', 'glti', 'h', 'but', 'population', 'nhi']"
7071,"['petrol', 'prices', 'were', 'when', 'crude', 'oil', 'was', 'on', 'feb', 'then', 'ik', 'decreased', 'rs', 'further', 'today', 'crude', 'oil', 'is', 'nd', 'petrol', 'price', 'here', 'is', 'after', 'decreass', 'of', 'rs', 'per', 'mehengai', 'khan', 'ne', 'ki', 'thi', 'ye', 'mehengai', 'khatam', 'karny', 'aye', 'hain', 'bol', 'gharidah', 'such', 'bol', 'ek', 'din', 'to', 'bol']"
7072,"['petrol', 'prices', 'were', 'when', 'crude', 'oil', 'was', 'on', 'feb', 'then', 'ik', 'decreased', 'rs', 'further', 'today', 'crude', 'oil', 'is', 'nd', 'petrol', 'price', 'here', 'is', 'after', 'decreass', 'of', 'rs', 'per', 'mehengai', 'khan', 'ne', 'ki', 'thi', 'waah', 'and', 'ye', 'mehengai', 'khatam', 'karny', 'aye', 'hain']"
7073,"['petrol', 'prices', 'were', 'when', 'crude', 'oil', 'was', 'on', 'feb', 'then', 'ik', 'decreased', 'rs', 'further', 'today', 'crude', 'oil', 'is', 'nd', 'petrol', 'price', 'here', 'is', 'after', 'decreass', 'of', 'rs', 'per', 'mehengai', 'khan', 'ne', 'ki', 'thi', 'waah', 'and', 'ye', 'mehengai', 'khatam', 'karny', 'aye', 'hain']"
7075,"['g', 'hm', 'koi', 'hzar', 'ni', 'maang', 'rhe', 'bss', 'mehengai', 'k', 'hisab', 'se', 'salary', 'dede', 'or', 'sach', 'dikhae', 'hm', 'pure', 'ghante', 'kaam', 'krte', 'haior', 'hmara', 'shoshan', 'bnd', 'krae', 'or', 'niyamit', 'time', 'krde', 'or', 'mahilao', 'k', 'liye', 'thodi', 'asaani', 'krde', 'bhari', 'parcel', 'uthae', 'ni', 'jaate', 'or', 'hme', 'bhi', 'kuch', 'facilities', 'de']"
7076,"['sahi', 'kaha', 'toh', 'se', 'pehle', 'aapne', 'mr', 'modi', 'ka', 'virodh', 'kyun', 'nahin', 'kiya', 'jab', 'wo', 'cheekh', 'cheekh', 'kar', 'mehengai', 'ho', 'gayi', 'chillaya', 'tha']"
7077,"['log', 'kehte', 'hai', 'k', 'mehengai', 'dayan', 'hai', 'samjh', 'me', 'nhi', 'aa', 'raha', 'hai', 'mehengai', 'dayan', 'hai', 'ya', 'wo', 'sarkar', 'jiske', 'rehte', 'mehengai', 'bad', 'rahi', 'hai']"
7078,"['cholo', 'sal', 'me', 'ek', 'bar', 'sawal', 'to', 'kiya', 'sarkar', 'se', 'mehengai', 'pe', 'b', 'ek', 'sawal', 'puchiye', 'tab', 'na', 'ap', 'patrokar', 'kehlaogi', 'sir']"
7079,"['bahot', 'hui', 'mehengai', 'ki', 'maar', 'abki', 'baar', 'dollar', 'paar']"
7080,"['no', 'difference', 'between', 'us', 'jee', 'aspirants', 'and', 'badhti', 'mehengai', 'government', 'is', 'ignoring', 'us']"
7081,"['han', 'ji', 'isise', 'toh', 'desh', 'chalega', 'mehengai', 'se', 'dar', 'nahi', 'lagta', 'musalman', 'se', 'lagta', 'hai']"
7082,"['rupiya', 'assi', 'kae', 'paar', 'wah', 'wah', 'modi', 'sarkar', 'bahut', 'hui', 'mehengai', 'ki', 'maar', 'wah', 'wah', 'modi', 'sarkar', 'lpg', 'cylinder', 'katae', 'jaeb', 'hur', 'baar', 'wah', 'wah', 'modi', 'sarkar', 'hur', 'jaeeb', 'sae', 'paisa', 'bhar', 'wah', 'wah', 'modi', 'sarkar']"
7083,"['abeyy', 'lore', 'negotiations', 'ka', 'matlab', 'bhi', 'pata', 'ha', 'agar', 'rs', 'petrol', 'barha', 'k', 'phr', 'deal', 'leta', 'usey', 'kehte', 'hen', 'skill', 'isne', 'bijli', 'petrol', 'khane', 'ka', 'oil', 'kuch', 'chora', 'ha', 'mehengai', 'karne', 'me', 'yar', 'tm', 'kitne', 'bate', 'lifafe', 'ho', 'khan', 'ne', 'nikal', 'kia', 'dia', 'tha', 'dil', 'pe', 'legaye']"
7084,"['hhahahahahahahajahahahhahahahahhahahhaha', 'congressiyon', 'ke', 'paas', 'koi', 'mudda', 'hi', 'nahi', 'hai', 'mehengai', 'par', 'sarkar', 'ko', 'nahi', 'gherenge', 'sher', 'ka', 'muh', 'kaisa', 'hai', 'uspar', 'baat', 'karenge', 'phir', 'kahenge', 'evm', 'ne', 'harwa', 'diya', 'piddiyon', 'ko', 'samjhana', 'bada', 'mushkil', 'kaam', 'hai']"
7085,"['ab', 'to', 'sher', 'ki', 'bhi', 'cheekh', 'nikalne', 'lagi', 'hai', 'mehengai', 'se']"
7086,"['mehengai', 'phar', 'baat', 'kab', 'hugi', 'bhai']"
7087,"['folk', 'singer', 'neha', 'singh', 'rathore', 'ne', 'indias', 'rizing', 'talent', 'ke', 'delhi', 'launch', 'ke', 'avsar', 'par', 'apne', 'andaaz', 'mei', 'berozgaari', 'aur', 'mehengai', 'ke', 'muddon', 'par', 'suron', 'ki', 'mehfil', 'sajaate', 'hue', 'logon', 'ka', 'manoranjan', 'kiya', 'sath', 'hi', 'unhone', 'bataya', 'ki', 'yuvaon', 'mei', 'bahut', 'energy', 'hai']"
7088,"['be', 'positive', 'no', 'need', 'to', 'be', 'panickysociety', 'is', 'evolving', 'through', 'hard', 'timesmehengai', 'is', 'at', 'its', 'peak', 'and', 'badly', 'damaging', 'common', 'peoples', 'budget', 'and', 'they', 'are', 'not', 'happy', 'with', 'present', 'state', 'of', 'affairs']"
7089,"['didnt', 'ik', 'sold', 'pakistan', 'to', 'imf', 'state', 'bank', 'was', 'sold', 'too', 'and', 'it', 'had', 'become', 'ptimf', 'no', 'and', 'stop', 'comparing', 'apples', 'with', 'bananas', 'plus', 'rajapaksagovernment', 'took', 'all', 'the', 'unpopular', 'decisions', 'there', 'was', 'a', 'mehengai', 'march', 'dont', 'remember', 'u', 'r', 'not', 'repaying', 'well', 'to', 'the', 'handlers']"
7090,"['gobar', 'hona', 'waakayi', 'mushkil', 'kaam', 'hai', 'ye', 'kaam', 'bas', 'andhbhakt', 'hi', 'kar', 'sakte', 'hai', 'rbi', 'ke', 'anusaar', 'mehengai', 'rbi', 'daayre', 'ke', 'bahar', 'ho', 'gayi', 'hai', 'bahar', 'desho', 'me', 'pesa', 'rakhne', 'me', 'bharat', 'pehle', 'se', 'badh', 'gaya', 'desh', 'tarakki', 'kar', 'raha', 'hai', 'tumhare', 'hisab', 'se']"
7091,"['kaun', 'si', 'mehengai', 'apne', 'aaspaas', 'dekhiye', 'phir', 'comment', 'karo', 'see', 'inflation', 'in', 'europe', 'and', 'usa']"
7092,"['alternatively', 'it', 'can', 'be', 'put', 'in', 'this', 'way', 'the', 'country', 'is', 'suffering', 'from', 'mehengai', 'and', 'scarcity', 'of', 'jobs', 'and', 'you', 'are', 'caring', 'about', 'a', 'weak', 'hearted', 'drug', 'addict', 'who', 'committed', 'suicide', 'as', 'he', 'did', 'not', 'have', 'the', 'guts', 'to', 'face', 'the', 'challenges', 'of', 'life']"
7093,"['talk', 'on', 'mehengai', 'or', 'modernisation', 'or', 'govt', 'not', 'able', 'to', 'clean', 'this', 'country', 'or', 'on', 'incrsng', 'terorrism', 'rather', 'than', 'asking', 'for', 'smthng', 'which', 'would', 'take', 'this', 'cntry', 'back', 'today', 'u', 'asking', 'for', 'hijab', 'tomorrow', 'some', 'h', 'goons', 'will', 'ask', 'for', 'ghunghat', 'in', 'which', 'direction', 'u', 'trying', 'to', 'lead', 'this', 'cntry']"
7094,"['hats', 'off', 'sarkar', 'kitna', 'piche', 'leke', 'jayegiii', 'desh', 'ko', 'economist', 'ko', 'hatake', 'chaiwale', 'laane', 'kii', 'saazaaaa', 'hai', 'mehengai', 'aasman', 'pe', 'haigarib', 'bhukaa', 'hai']"
7095,"['apko', 'pata', 'bhi', 'hai', 'mehengai', 'ka', 'reason', 'kya', 'hai', 'ya', 'bas', 'modi', 'ka', 'naam', 'lekar', 'palla', 'jhadne', 'ata', 'hai', 'kabhi', 'dekha', 'hai', 'tmc', 'aur', 'congress', 'rule', 'states', 'mein', 'kya', 'hota', 'hai', 'unki', 'schemes', 'and', 'freebies', 'kya', 'karti', 'hain', 'desh', 'mein']"
7096,"['ti', 'bhi', 'palto', 'kutta', 'hy', 'jo', 'imran', 'khan', 'k', 'khelaf', 'bulta', 'hy', 'ye', 'terry', 'bap', 'lagty', 'hen', 'jinhun', 'ne', 'a', 'kar', 'itni', 'mehengai', 'ki', 'hy']"
7097,"['pawan', 'ka', 'toh', 'pata', 'nahi', 'par', 'mehengai', 'berojgari', 'ashiksha', 'aur', 'andbhakton', 'ka', 'bohot', 'shor', 'hain']"
7099,"['a', 'sabhi', 'bakarchodo', 'tumhare', 'jeevan', 'me', 'yahi', 'bacha', 'hai', 'baki', 'sab', 'problem', 'khatam', 'ho', 'gai', 'gas', 'petrol', 'mehengai', 'rozgar', 'aur', 'bahot', 'kuch', 'hai', 'per', 'jese', 'ki', 'tu', 'khana', 'nahi', 'khate', 'ho', 'isliye', 'ye', 'sab', 'chod', 'k', 'bakwas', 'karne', 'me', 'lage', 'ho']"
7100,"['haa', 'ya', 'sach', 'hai', 'electricity', 'bill', 'zero', 'aata', 'hai', 'per', 'kuch', 'log', 'jo', 'bolte', 'hai', 'free', 'ki', 'aadat', 'pad', 'jai', 'gi', 'ya', 'galat', 'hai', 'jis', 'taraha', 'mehengai', 'bad', 'rahi', 'hai', 'us', 'ko', 'dekh', 'ke', 'ya', 'sahi', 'lagta', 'hai']"
7101,"['sare', 'k', 'sare', 'ek', 'jaise', 'hkoi', 'alag', 'nhi', 'h', 'agr', 'itni', 'chinta', 'hoti', 'to', 'pehele', 'din', 'se', 'janch', 'aur', 'kaam', 'start', 'ho', 'jata', 'aaj', 'jo', 'paksh', 'm', 'h', 'wo', 'kal', 'vipaksh', 'm', 'hoga', 'uski', 'bhi', 'to', 'chinta', 'hisliye', 'aise', 'kaam', 'm', 'bus', 'ankhe', 'band', 'krke', 'baith', 'jaobaki', 'mehengai', 'badhate', 'jao', 'inko', 'to', 'sab', 'free', 'hi', 'h']"
7102,"['bazaar', 'to', 'barri', 'cheez', 'he', 'is', 'imported', 'hakumat', 'ki', 'mehengai', 'aor', 'berozgari', 'se', 'tang', 'aa', 'kar', 'rotio', 'k', 'liye', 'bi', 'ab', 'log', 'aik', 'dosre', 'ko', 'qatal', 'kare', 'ge']"
7103,"['mehengai', 'berozgari', 'bhrastachar', 'k', 'naam', 'par', 'bhasanbaji', 'kar', 'sarkar', 'banayi']"
7104,"['mehengai', 'ki', 'aadat', 'daal', 'di', 'hay', 'pti', 'govt', 'nay']"
7105,"['people', 'dont', 'believe', 'a', 'word', 'these', 'crooks', 'are', 'sayingall', 'the', 'prices', 'will', 'be', 'back', 'on', 'the', 'th', 'of', 'julythey', 'are', 'human', 'forms', 'of', 'dishonestyremember', 'they', 'came', 'to', 'bring', 'mehengai', 'downeverything', 'went', 'up', 'if', 'not', 'moretheir', 'soul', 'purpose', 'is', 'to', 'squash', 'their', 'cases', 'manager', 'next', 'election']"
7106,"['when', 'you', 'realizeitni', 'mehengai', 'hone', 'ke', 'bawajood', 'bhi', 'mera', 'rab', 'mujhe', 'bhooka', 'nhi', 'sula', 'raha', 'balka', 'phela', 'sa', 'acha', 'hi', 'khela', 'raha', 'hai']"
7107,"['qismat', 'unka', 'sath', 'de', 'rahi', 'haw', 'mehengai', 'kam', 'hojayegi', 'aur', 'wo', 'phir', 'dramebazian', 'karege']"
7108,"['mehengai', 'itni', 'badh', 'gayi', 'hai', 'besharam', 'hokr', 'bargaining', 'kar', 'liya', 'karo', 'thodi']"
7109,"['log', 'to', 'jisay', 'tumhari', 'tarhan', 'ghans', 'khatay', 'hain', 'jo', 'sirf', 'bayaniya', 'pay', 'pti', 'ko', 'support', 'kar', 'rahay', 'hain', 'mehengai', 'nazar', 'nahi', 'aarahi', 'kya', 'aqal', 'kay', 'sath', 'ankhain', 'bhe', 'kaam', 'nahi', 'kar', 'raheen']"
7110,"['mehengai', 'berozgari', 'bhrastachar', 'k', 'naam', 'par', 'bhasanbaji', 'kar', 'sarkar', 'banayi']"
7111,"['ap', 'ka', 'mehengai', 'march', 'pr', 'btana', 'ka', 'shukria', 'ye', 'mery', 'ilam', 'my', 'nahi', 'tha', 'or', 'ye', 'trend', 'tlp', 'ki', 'janib', 'sy', 'hi', 'chalaya', 'ja', 'rha', 'hy']"
7112,"['photo', 'me', 'likha', 'hai', 'aam', 'aadmi', 'aisa', 'to', 'nahi', 'hotajab', 'aapko', 'pata', 'hai', 'aam', 'aadmi', 'kaisa', 'hota', 'hai', 'to', 'mehengai', 'se', 'rahat', 'de', 'dopurane', 'wale', 'kimat', 'gas', 'ki', 'petrol', 'ki', 'wapas', 'de', 'do']"
7113,"['sir', 'ji', 'meethe', 'meethe', 'bol', 'mehangai', 'k', 'wakt', 'to', 'govt', 'sakht', 'faisle', 'kr', 'rhy', 'thy', 'tb', 'mehngai', 'ni', 'thy', 'ab', 'by', 'election', 'agye', 'to', 'shukr', 'he', 'ap', 'logoon', 'ko', 'mehengai', 'relief', 'yad', 'aagya', 'jese', 'ap', 'news', 'jod', 'k', 'rkhen', 'ya', 'tod', 'k', 'rakhen', 'thank', 'you', 'again', 'atleat', 'yad', 'to', 'kia']"
7114,"['gas', 'cylinder', 'rs', 'now', 'and', 'petrol', 'rs', 'mehengai', 'm', 'thoda', 'control', 'nai', 'hua', 'to', 'middle', 'class', 'k', 'liye', 'bht', 'tuff', 'hta', 'ja', 'rha', 'h']"
7115,"['boss', 'itni', 'mehengai', 'corona', 'ma', 'bhi', 'nahi', 'huim']"
7116,"['nothing', 'is', 'more', 'dangerous', 'to', 'india', 'than', 'bjp', 'and', 'modi', 'who', 'r', 'running', 'just', 'hindu', 'muslim', 'hate', 'politics', 'their', 'survival', 'is', 'thru', 'it', 'otherwise', 'all', 'parameters', 'affecting', 'common', 'man', 'lives', 'are', 'in', 'utter', 'failure', 'be', 'it', 'mehengai', 'or', 'joblessness']"
7117,"['ha', 'sab', 'amir', 'ho', 'gae', 'desh', 'me', 'ka', 'petrol', 'kar', 'diya', 'mehengai', 'badha', 'di', 'gas', 'ki', 'kimto', 'me', 'aag', 'laga', 'di', 'berozgari', 'ka', 'naya', 'record', 'bana', 'diyabus', 'ek', 'kaam', 'acha', 'kiya', 'ki', 'tum', 'jaiso', 'ko', 'party', 'se', 'bhaga', 'diya']"
7118,"['bharat', 'abad', 'hai', 'what', 'a', 'pj', 'log', 'saal', 'se', 'barbaad', 'hai', 'mehengai', 'ki', 'wajah', 'se']"
7119,"['desh', 'ke', 'doobne', 'se', 'pehle', 'is', 'desh', 'ki', 'mehengai', 'se', 'log', 'doob', 'ke', 'apni', 'jaan', 'de', 'denge', 'or', 'tum', 'lkog', 'abhi', 'bhi', 'free', 'dene', 'wali', 'cheezo', 'ki', 'gaand', 'maarne', 'me', 'lge', 'hue', 'ho', 'tum', 'ameer', 'logo', 'ko', 'to', 'free', 'se', 'koe', 'fayeda', 'nhi', 'he', 'isiliye', 'uske', 'against', 'rehte', 'h']"
7120,"['bilkul', 'yahi', 'sab', 'karwa', 'lo', 'tum', 'log', 'se', 'bas', 'mehengai', 'berojgari', 'pertol', 'diesel', 'poverty', 'jaise', 'muddo', 'pe', 'mann', 'kaha', 'lagta', 'hai', 'tum', 'log', 'ka']"
7121,"['stop', 'this', 'nonsense', 'and', 'question', 'bjp', 'on', 'increasing', 'mehengai', 'and', 'if', 'this', 'become', 'overused', 'and', 'u', 'dont', 'get', 'any', 'other', 'topic', 'to', 'criticize', 'bjp', 'then', 'contact', 'me', 'again', 'i', 'will', 'give', 'u', 'some', 'more', 'logical', 'topics', 'to', 'criticize', 'bjp', 'rather', 'than', 'doing', 'this', 'non', 'sense']"
7122,"['atleast', 'govt', 'woke', 'up', 'after', 'seeing', 'the', 'disastrous', 'reality', 'of', 'booster', 'dose', 'modi', 'must', 'understand', 'due', 'to', 'govt', 'policies', 'no', 'household', 'in', 'india', 'hv', 'extra', 'money', 'due', 'to', 'mehengai', 'and', 'joblessness']"
7123,"['atleast', 'govt', 'woke', 'up', 'after', 'seeing', 'the', 'disastrous', 'reality', 'of', 'booster', 'dose', 'modi', 'must', 'understand', 'due', 'to', 'govt', 'policies', 'no', 'household', 'in', 'india', 'hv', 'extra', 'money', 'due', 'to', 'mehengai', 'and', 'joblessness']"
7124,"['pdm', 'ky', 'supporters', 'ky', 'pas', 'kya', 'bas', 'jokes', 'hi', 'reh', 'gaye', 'hen', 'share', 'karny', 'ky', 'liyee', 'pehly', 'to', 'yeh', 'log', 'mar', 'rahy', 'thy', 'mehengai', 'sy', 'to', 'ab', 'araam', 'haa']"
7125,"['mehengai', 'bhi', 'janhit', 'me', 'hi', 'ki', 'he']"
7126,"['joote', 'toh', 'tumhein', 'mehengai', 'maregi', 'bhakt', 'sahabwait', 'n', 'watch']"
7127,"['desh', 'chalane', 'ke', 'liye', 'ki', 'jarurat', 'hoti', 'hai', 'gst', 'se', 'sarkar', 'ko', 'uska', 'labh', 'milta', 'h', 'mehengai', 'to', 'bilkul', 'hai', 'par', 'tumhe', 'sayad', 'pata', 'nahi', 'ki', 'desh', 'ke', 'wasiyo', 'ko', 'free', 'ke', 'naam', 'ka', 'ghus', 'khila', 'khila', 'ke', 'aj', 'desh', 'ko', 'kitna', 'kamjor', 'chor', 'aye', 'ho', 'aap', 'log', 'economics', 'hai', 'demand', 'kam', 'karne', 'ka', 'yahi', 'tarika', 'h']"
7128,"['mjhy', 'ek', 'bat', 'ka', 'jwb', 'do', 'sari', 'partys', 'mehengai', 'ka', 'rona', 'rokr', 'iqtidar', 'm', 'ayen', 'or', 'mehengai', 'ko', 'sy', 'py', 'le', 'gaye', 'tm', 'awaam', 'ko', 'bewakof', 'smjhty', 'ho']"
7129,"['ji', 'han', 'ap', 'mehengai', 'ka', 'nara', 'laga', 'kr', 'iqtidar', 'm', 'aye', 'or', 'mehengai', 'sy', 'tak', 'le', 'gaye', 'kamal', 'parfonenc', 'sir']"
7130,"['marayatyafta', 'tabqay', 'ka', 'maraat', 'per', 'kari', 'zarab', 'lagata', 'tu', 'yee', 'acha', 'hota', 'liken', 'ghareeb', 'mehengai', 'kay', 'bom', 'girana', 'mushkil', 'faisalappnay', 'tankhwa', 'chor', 'daitay', 'maraat', 'chor', 'daitay', 'tu', 'mushkil', 'faisala', 'hota']"
7131,"['camera', 'ka', 'samne', 'sirf', 'ghanti', 'hilane', 'se', 'kali', 'pujo', 'nahi', 'hota', 'hain', 'madam', 'uske', 'lie', 'satyanishtha', 'sadhana', 'chahiye', 'hota', 'hain', 'ji', 'humare', 'ma', 'kali', 'ko', 'le', 'kar', 'besharami', 'politics', 'karna', 'bandh', 'karo', 'aur', 'mehengai', 'ka', 'jawab', 'do', 'abhi']"
7132,"['mehengai', 'pe', 'dhyan', 'kabhi', 'dena', 'nahijanta', 'kangaal']"
7133,"['lagta', 'hain', 'fir', 'mahengai', 'badhne', 'wali', 'hain', 'jab', 'jab', 'desh', 'ki', 'mehengai', 'badhti', 'hain', 'modi', 'sarkar', 'bollywood', 'ko', 'aage', 'la', 'lete', 'hain', 'bollywood']"
7134,"['mehengai', 'se', 'mukti', 'kab', 'milega']"
7135,"['ab', 'w', 'chup', 'hsi', 'tlp', 'mehengai', 'k', 'khelaf']"
7136,"['khan', 'ne', 'kese', 'pagal', 'banaya', 'pakistan', 'ko', 'fatf', 'grey', 'list', 'se', 'nikalwa', 'diyaimf', 'ki', 'sharait', 'nahi', 'mani', 'ye', 'imf', 'ke', 'dande', 'se', 'mehngai', 'pe', 'mehengai', 'kar', 'rahe', 'hainnalike', 'hakoomat', 'na', 'manzoor', 'patwarion', 'se', 'guzarish', 'hai', 'ke', 'parchi', 'se', 'taqreer', 'karne', 'wale', 'ganjo', 'ko', 'chor', 'ker', 'pakistan', 'ki', 'fikar', 'karen']"
7137,"['sabiqa', 'hukumat', 'ny', 'rupe', 'petrol', 'is', 'sy', 'ziyada', 'disel', 'oil', 'gas', 'bijli', 'unit', 'mehengai', 'sharah', 'sy', 'dollar', 'sy', 'ka', 'b', 'tw', 'naj', 'kiya', 'tha', 'sir', 'm', 'apkw', 'sai', 'smjha', 'ho', 'ab', 'bech', 'waly', 'he', 'hain', 'na', 'yahan', 'k', 'na', 'wahan', 'k']"
7138,"['abdul', 'ka', 'sath', 'amar', 'bhi', 'bolraha', 'hai', 'mehengai', 'bohot', 'hai', 'lekin', 'yeah', 'to', 'ap', 'nahi', 'bologe', 'ap', 'to', 'sirf', 'ladwana', 'jante', 'hai', 'dangai', 'ka', 'supporter', 'hai', 'ap']"
7139,"['chalo', 'maan', 'liya', 'tab', 'to', 'chamchon', 'piddiyon', 'aur', 'italian', 'pattalkaron', 'ko', 'khush', 'hona', 'chahiye', 'wo', 'itna', 'dukhi', 'kyun', 'hain', 'opposition', 'aur', 'unke', 'chamchon', 'ko', 'chahiye', 'ki', 'berozgaari', 'aur', 'mehengai', 'ka', 'mudda', 'uthaye', 'lekin', 'wo', 'to', 'sher', 'ke', 'piche', 'pade', 'hain']"
